LOCUS	PFAM_CODE	DOMAINE	PFAM_START	PFAM_STOP	LENGTH	PFAM_SCORE	PFAM_EXPECTED
BC1G_15945	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	7088	7327	240	31.110000610351562	3.999999989900971E-6
BC1G_15945	PF04082.10	Fungal specific transcription factor domain	5918	6223	306	79.54000091552734	1.0999999650920748E-20
BC1G_15945	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	7088	7327	240	31.100000381469727	3.900000137946336E-6
BC1G_15945	PF04082.10	Fungal specific transcription factor domain	5918	6223	306	79.5	9.999999682655225E-21
BC1G_15946	PF08617.2	Kinase binding protein CGI-121	9910	10574	665	102.30000305175781	1.3999999803653833E-27
BC1G_15946	PF08617.2	Kinase binding protein CGI-121	9910	10574	665	102.30000305175781	1.3999999803653833E-27
BC1G_15946	PF08617.5	Kinase binding protein CGI-121	9844	9933	90	140.1	4.4E-41
BC1G_15946	PF08617.2	Kinase binding protein CGI-121	9910	10574	665	102.3499984741211	1.3999999803653833E-27
BC1G_15946	PF08617.5	Kinase binding protein CGI-121	9928	10691	764	140.1	4.4E-41
BC1G_15951	PF08450.7	SMP-30/Gluconolaconase/LRE-like region	19310	19704	395	31.4	1.1E-7
BC1G_15955	PF08170.4	POPLD (NUC188) domain	4486	4803	318	67.69999694824219	3.700000055773374E-17
BC1G_15955	PF06978.3	Ribonucleases P/MRP protein subunit POP1	3169	3675	507	-3.299999952316284	4.099999932805076E-5
BC1G_15955	PF08170.4	POPLD (NUC188) domain	4486	4803	318	67.69999694824219	3.700000055773374E-17
BC1G_15955	PF08170.4	POPLD (NUC188) domain	4486	4803	318	72.9000015258789	1.0999999780167719E-18
BC1G_15955	PF06978.6	Ribonucleases P/MRP protein subunit POP1	3169	3675	507	165.1	1.2E-48
BC1G_15955	PF08170.7	POPLD (NUC188) domain	4486	4803	318	105.3	9.6E-31
BC1G_15955	PF06978.3	Ribonucleases P/MRP protein subunit POP1	3169	3675	507	-3.299999952316284	4.099999932805076E-5
BC1G_15955	PF06978.3	Ribonucleases P/MRP protein subunit POP1	3217	3675	459	4.71999979019165	9.999999747378752E-6
BC1G_15958	PF09429.5	WW domain binding protein 11	9919	10238	320	73.8	7.5E-21
BC1G_15958	PF09429.2	WW domain binding protein 11	9919	10262	344	113.33999633789062	7.099999984898826E-31
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4787	4861	75	70.0	7.900000020716267E-18
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4910	4978	69	27.5	4.8999998398358E-5
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4910	4978	69	27.5	4.8999998398358E-5
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4505	4576	72	70.0	7.900000020716267E-18
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4577	4651	75	70.0	7.900000020716267E-18
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4652	4726	75	70.0	7.900000020716267E-18
BC1G_15967	PF00096.21	Zinc finger, C2H2 type	4910	4978	69	24.3	2.5E-5
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	4910	4978	69	70.0	7.900000020716267E-18
BC1G_15967	PF00096.18	Zinc finger, C2H2 type	5554	5637	84	70.0	7.900000020716267E-18
BC1G_15967	PF13894.1	C2H2-type zinc finger	4736	4795	60	31.0	1.6E-7
BC1G_15967	PF13894.1	C2H2-type zinc finger	4787	4873	87	31.0	1.6E-7
BC1G_15967	PF13894.1	C2H2-type zinc finger	4910	4981	72	31.0	1.6E-7
BC1G_15969	PF00651.26	BTB/POZ domain	12729	12915	187	22.4	8.1E-5
BC1G_15972	PF08284.6	Retroviral aspartyl protease	19997	20419	423	27.7	1.9E-6
BC1G_15972	PF13650.1	Aspartyl protease	20066	20347	282	38.8	8.7E-10
BC1G_15972	PF00098.18	Zinc knuckle	20822	20875	54	23.2	3.8E-5
BC1G_15972	PF03732.9	Retrotransposon gag protein	21146	21460	315	46.79999923706055	7.499999926663392E-11
BC1G_15972	PF00098.15	Zinc knuckle	20822	20875	54	29.399999618530273	1.2999999853491317E-5
BC1G_15972	PF00078.19	Reverse transcriptase (RNA-dependent DNA polymerase)	19079	19588	510	153.6999969482422	4.694349855488137E-43
BC1G_15972	PF06817.6	Reverse transcriptase thumb domain	18851	19054	204	-1.5	0.14000000059604645
BC1G_15972	PF00665.18	Integrase core domain	17489	17977	489	100.0999984741211	6.600000141299729E-27
BC1G_15972	PF00385.16	'chromo' (CHRromatin Organisation MOdifier) domain	16913	17062	150	59.400001525878906	1.1999999620013451E-14
BC1G_15972	PF03732.9	Retrotransposon gag protein	21146	21460	315	46.79999923706055	7.499999926663392E-11
BC1G_15972	PF00098.15	Zinc knuckle	20822	20875	54	29.399999618530273	1.2999999853491317E-5
BC1G_15972	PF00078.19	Reverse transcriptase (RNA-dependent DNA polymerase)	19079	19588	510	153.6999969482422	4.694349855488137E-43
BC1G_15972	PF06817.6	Reverse transcriptase thumb domain	18851	19054	204	-1.5	0.14000000059604645
BC1G_15972	PF00665.18	Integrase core domain	17489	17977	489	100.0999984741211	6.600000141299729E-27
BC1G_15972	PF00385.16	'chromo' (CHRromatin Organisation MOdifier) domain	16913	17062	150	59.400001525878906	1.1999999620013451E-14
BC1G_15972	PF00078.19	Reverse transcriptase (RNA-dependent DNA polymerase)	19079	19588	510	153.72999572753906	4.90454462513686E-43
BC1G_15972	PF00665.18	Integrase core domain	17489	17977	489	100.5999984741211	4.7999998226281744E-27
BC1G_15972	PF00385.16	'chromo' (CHRromatin Organisation MOdifier) domain	16913	17062	150	59.34000015258789	1.29999999412783E-14
BC1G_15972	PF03732.9	Retrotransposon gag protein	21146	21460	315	47.2599983215332	5.500000108127345E-11
BC1G_15972	PF00098.15	Zinc knuckle	20822	20875	54	29.540000915527344	1.2000000424450263E-5
BC1G_15972	PF00078.22	Reverse transcriptase (RNA-dependent DNA polymerase)	19079	19561	483	73.8	1.1E-20
BC1G_15972	PF13975.1	gag-polyprotein putative aspartyl protease	20168	20377	210	68.6	2.6E-19
BC1G_15972	PF00665.21	Integrase core domain	17606	17977	372	63.1	2.2E-17
BC1G_15972	PF00385.19	Chromo (CHRromatin Organisation MOdifier) domain	16913	17062	150	44.7	7.0E-12
BC1G_15972	PF03732.12	Retrotransposon gag protein	21146	21457	312	41.6	8.8E-11
BC1G_15976	PF10033.4	Autophagy-related protein 13	26784	27350	567	110.6	7.0E-32
BC1G_15980	PF07690.11	Major Facilitator Superfamily	6512	7725	1214	41.2	7.8E-11
BC1G_15980	PF00083.19	Sugar (and other) transporter	6512	7107	596	26.6	1.8E-6
BC1G_15987	PF13087.1	AAA domain	2420	3094	675	91.5	4.0E-26
BC1G_15987	PF13245.1	Part of AAA domain	1273	2347	1075	27.7	1.5E-6
BC1G_15991	PF03069.10	Acetamidase/Formamidase family	11610	12405	796	352.0	2.6E-105
BC1G_15991	PF03069.10	Acetamidase/Formamidase family	13010	13662	653	352.0	2.6E-105
BC1G_15991	PF03069.7	Acetamidase/Formamidase family	11610	13662	2053	485.3800048828125	0.0
BC1G_15991	PF03069.7	Acetamidase/Formamidase family	11610	13662	2053	486.0	0.0
BC1G_15991	PF03069.10	Acetamidase/Formamidase family	12119	13267	1149	352.0	2.6E-105
BC1G_15991	PF03069.7	Acetamidase/Formamidase family	11610	13662	2053	486.0	0.0
BC1G_15994	PF02845.8	CUE domain	21880	22008	129	35.5	1.8999999440438842E-7
BC1G_15994	PF02845.8	CUE domain	21880	22008	129	35.5	1.8999999440438842E-7
BC1G_15994	PF02845.8	CUE domain	21880	22008	129	32.47999954223633	1.9999999949504854E-6
BC1G_15994	PF02845.11	CUE domain	21880	22005	126	43.7	1.2E-11
BC1G_15995	PF00338.14	Ribosomal protein S10p/S20e	23894	24275	382	174.1199951171875	0.0
BC1G_15995	PF00338.17	Ribosomal protein S10p/S20e	23897	24281	385	100.8	2.4E-29
BC1G_15995	PF00338.14	Ribosomal protein S10p/S20e	23894	24275	382	174.10000610351562	0.0
BC1G_15995	PF00338.14	Ribosomal protein S10p/S20e	23894	24275	382	174.10000610351562	0.0
BC1G_15996	PF10436.4	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase	277	867	591	153.3	3.5E-45
BC1G_15997	PF03074.8	Glutamate-cysteine ligase	12453	13482	1030	449.20001220703125	0.0
BC1G_15997	PF03074.8	Glutamate-cysteine ligase	12453	13482	1030	449.20001220703125	0.0
BC1G_15997	PF03074.8	Glutamate-cysteine ligase	12453	13482	1030	451.0299987792969	0.0
BC1G_15997	PF03074.11	Glutamate-cysteine ligase	12453	13482	1030	412.5	1.4E-123
BC1G_16001	PF00107.18	Zinc-binding dehydrogenase	9382	9789	408	62.79999923706055	1.0999999722265076E-15
BC1G_16001	PF08240.4	Alcohol dehydrogenase GroES-like domain	9910	10164	255	23.100000381469727	3.999999989900971E-6
BC1G_16001	PF08240.4	Alcohol dehydrogenase GroES-like domain	9910	10164	255	23.100000381469727	3.999999989900971E-6
BC1G_16001	PF00107.18	Zinc-binding dehydrogenase	9382	9789	408	62.79999923706055	1.0999999722265076E-15
BC1G_16001	PF00107.18	Zinc-binding dehydrogenase	9382	9789	408	55.709999084472656	1.599999971922672E-13
BC1G_16001	PF08240.4	Alcohol dehydrogenase GroES-like domain	9910	10164	255	22.489999771118164	1.2000000424450263E-5
BC1G_16001	PF00107.21	Zinc-binding dehydrogenase	9418	9753	336	52.9	2.3E-14
BC1G_16002	PF00106.17	short chain dehydrogenase	22229	22747	519	16.700000762939453	4.400000079840538E-7
BC1G_16002	PF00106.17	short chain dehydrogenase	22229	22747	519	16.700000762939453	4.400000079840538E-7
BC1G_16002	PF00106.17	short chain dehydrogenase	22229	22714	486	20.670000076293945	5.399999736255268E-7
BC1G_16002	PF08659.5	KR domain	22229	22549	321	33.0	4.0E-8
BC1G_16002	PF00106.20	short chain dehydrogenase	22229	22738	510	70.7	1.1E-19
BC1G_16006	PF01161.12	Phosphatidylethanolamine-binding protein	6598	7156	559	-16.700000762939453	9.699999936856329E-4
BC1G_16006	PF01161.12	Phosphatidylethanolamine-binding protein	6598	7156	559	-16.700000762939453	9.699999936856329E-4
BC1G_16006	PF01161.15	Phosphatidylethanolamine-binding protein	6613	7141	529	53.2	2.4E-14
BC1G_16009	PF00155.13	Aminotransferase class I and II	12895	14319	1425	37.099998474121094	3.2000000427245823E-9
BC1G_16009	PF00155.13	Aminotransferase class I and II	12895	14319	1425	35.5099983215332	6.4000000854491645E-9
BC1G_16009	PF00155.13	Aminotransferase class I and II	12895	14319	1425	37.099998474121094	3.2000000427245823E-9
BC1G_16009	PF00155.16	Aminotransferase class I and II	12901	14319	1419	116.7	9.8E-34
BC1G_16010	PF00251.12	Glycosyl hydrolases family 32 N terminal	21440	22411	972	234.72999572753906	0.0
BC1G_16010	PF08244.4	Glycosyl hydrolases family 32 C terminal	21077	21334	258	53.20000076293945	8.60000005237227E-13
BC1G_16010	PF08244.7	Glycosyl hydrolases family 32 C terminal	21077	21340	264	46.9	2.3E-12
BC1G_16010	PF00251.15	Glycosyl hydrolases family 32 N-terminal domain	21440	21952	513	206.0	7.6E-61
BC1G_16010	PF00251.15	Glycosyl hydrolases family 32 N-terminal domain	21815	22411	597	206.0	7.6E-61
BC1G_16010	PF08244.4	Glycosyl hydrolases family 32 C terminal	21077	21334	258	53.209999084472656	8.899999877701181E-13
BC1G_16010	PF00251.12	Glycosyl hydrolases family 32 N terminal	21440	22411	972	232.8000030517578	0.0
BC1G_16010	PF00251.12	Glycosyl hydrolases family 32 N terminal	21440	22411	972	232.8000030517578	0.0
BC1G_16010	PF08244.4	Glycosyl hydrolases family 32 C terminal	21077	21334	258	53.20000076293945	8.60000005237227E-13
BC1G_16012	PF00561.12	alpha/beta hydrolase fold	2698	3832	1135	103.73999786376953	5.499999957255612E-28
BC1G_16012	PF00561.12	alpha/beta hydrolase fold	2698	3832	1135	104.69999694824219	2.5999998878741783E-28
BC1G_16012	PF00561.12	alpha/beta hydrolase fold	2698	3832	1135	104.69999694824219	2.5999998878741783E-28
BC1G_16012	PF12697.2	Alpha/beta hydrolase family	2707	3928	1222	61.2	1.1E-16
BC1G_16012	PF00561.15	alpha/beta hydrolase fold	2698	3832	1135	164.5	2.5E-48
BC1G_16013	PF11732.3	Transcription- and export-related complex subunit	8134	8367	234	92.6	8.6E-27
BC1G_16015	PF02037.19	SAP domain	15634	15738	105	44.79999923706055	2.999999970665357E-10
BC1G_16015	PF03730.6	Ku70/Ku80 C-terminal arm	15808	16092	285	56.099998474121094	1.100000014578155E-13
BC1G_16015	PF02735.8	Ku70/Ku80 beta-barrel domain	16108	16740	633	158.0	2.382207389352189E-44
BC1G_16015	PF00092.20	von Willebrand factor type A domain	16873	17540	668	-2.4000000953674316	0.005200000014156103
BC1G_16015	PF03731.7	Ku70/Ku80 N-terminal alpha/beta domain	16756	17540	785	117.4000015258789	4.0999999871405394E-32
BC1G_16015	PF03731.7	Ku70/Ku80 N-terminal alpha/beta domain	16756	17540	785	117.4000015258789	4.0999999871405394E-32
BC1G_16015	PF02037.22	SAP domain	15634	15738	105	44.9	4.8E-12
BC1G_16015	PF03730.9	Ku70/Ku80 C-terminal arm	15811	16095	285	54.4	1.2E-14
BC1G_16015	PF03731.10	Ku70/Ku80 N-terminal alpha/beta domain	16756	17540	785	118.1	3.2E-34
BC1G_16015	PF02735.11	Ku70/Ku80 beta-barrel domain	16135	16740	606	135.8	1.1E-39
BC1G_16015	PF02037.19	SAP domain	15634	15738	105	44.619998931884766	3.400000003761505E-10
BC1G_16015	PF03730.6	Ku70/Ku80 C-terminal arm	15808	16098	291	54.290000915527344	4.19999999405965E-13
BC1G_16015	PF03731.7	Ku70/Ku80 N-terminal alpha/beta domain	16756	17540	785	118.2699966430664	2.300000017872926E-32
BC1G_16015	PF02735.8	Ku70/Ku80 beta-barrel domain	16126	16740	615	156.5	7.146622168056567E-44
BC1G_16015	PF00092.20	von Willebrand factor type A domain	16873	17540	668	-2.4000000953674316	0.005200000014156103
BC1G_16015	PF02735.8	Ku70/Ku80 beta-barrel domain	16108	16740	633	158.0	2.382207389352189E-44
BC1G_16015	PF03730.6	Ku70/Ku80 C-terminal arm	15808	16092	285	56.099998474121094	1.100000014578155E-13
BC1G_16015	PF02037.19	SAP domain	15634	15738	105	44.79999923706055	2.999999970665357E-10
BC1G_16016	PF00762.11	Ferrochelatase	18427	19600	1174	6.599999904632568	2.3999999036738995E-12
BC1G_16016	PF00762.11	Ferrochelatase	18427	19600	1174	6.599999904632568	2.3999999036738995E-12
BC1G_16016	PF00762.11	Ferrochelatase	18427	19600	1174	6.590000152587891	2.499999990010493E-12
BC1G_16016	PF00762.14	Ferrochelatase	18427	18980	554	127.8	3.6E-37
BC1G_16019	PF01399.19	PCI domain	11627	11938	312	95.0999984741211	2.0999999917333043E-25
BC1G_16019	PF01399.19	PCI domain	11627	11938	312	95.0999984741211	2.0999999917333043E-25
BC1G_16019	PF01399.19	PCI domain	11627	11938	312	95.83999633789062	1.3000000007520225E-25
BC1G_16019	PF10075.4	COP9 signalosome, subunit CSN8	11672	12043	372	33.6	2.7E-8
BC1G_16019	PF01399.22	PCI domain	11627	11938	312	65.5	4.1E-18
BC1G_16023	PF04178.7	Got1/Sft2-like family	4581	5139	559	39.6	4.3E-10
BC1G_16026	PF00010.18	Helix-loop-helix DNA-binding domain	12232	12567	336	48.70000076293945	1.9999999920083944E-11
BC1G_16026	PF00010.18	Helix-loop-helix DNA-binding domain	12232	12567	336	48.70000076293945	1.9999999920083944E-11
BC1G_16026	PF00010.18	Helix-loop-helix DNA-binding domain	12232	12567	336	48.52000045776367	2.2999999474415667E-11
BC1G_16026	PF00010.21	Helix-loop-helix DNA-binding domain	12232	12564	333	48.4	5.1E-13
BC1G_16027	PF06985.3	Heterokaryon incompatibility protein (HET)	2188	2651	464	103.80000305175781	5.000000136226006E-28
BC1G_16027	PF06985.3	Heterokaryon incompatibility protein (HET)	2188	2651	464	103.80000305175781	5.000000136226006E-28
BC1G_16027	PF06985.6	Heterokaryon incompatibility protein (HET)	2188	2651	464	96.3	1.5E-27
BC1G_16027	PF06985.3	Heterokaryon incompatibility protein (HET)	2188	2651	464	103.80999755859375	5.199999775748357E-28
BC1G_16028	PF01073.11	3-beta hydroxysteroid dehydrogenase/isomerase family	5676	6505	830	4.099999904632568	2.399999957884008E-13
BC1G_16028	PF01073.11	3-beta hydroxysteroid dehydrogenase/isomerase family	5676	6505	830	4.099999904632568	2.399999957884008E-13
BC1G_16028	PF01073.14	3-beta hydroxysteroid dehydrogenase/isomerase family	5676	6076	401	102.5	1.5E-29
BC1G_16028	PF01073.11	3-beta hydroxysteroid dehydrogenase/isomerase family	5676	6505	830	6.760000228881836	4.000000053405728E-10
BC1G_16028	PF01073.14	3-beta hydroxysteroid dehydrogenase/isomerase family	5838	6505	668	102.5	1.5E-29
BC1G_16030	PF11807.3	Domain of unknown function (DUF3328)	12334	12501	168	63.5	1.9E-17
BC1G_16033	PF11807.3	Domain of unknown function (DUF3328)	16684	17435	752	114.8	4.0E-33
BC1G_16037	PF13450.1	NAD(P)-binding Rossmann-like domain	7879	7971	93	28.6	9.6E-7
BC1G_16037	PF01266.19	FAD dependent oxidoreductase	7870	8568	699	26.3	2.8E-6
BC1G_16037	PF00070.22	Pyridine nucleotide-disulphide oxidoreductase	7870	8108	239	23.7	4.1E-5
BC1G_16037	PF01494.14	FAD binding domain	7981	8904	924	40.6	1.4E-10
BC1G_16037	PF00070.19	Pyridine nucleotide-disulphide oxidoreductase	7870	8553	684	2.119999885559082	0.0030400000978261232
BC1G_16037	PF01134.17	Glucose inhibited division protein A	7870	8520	651	22.3	4.7E-5
BC1G_16038	PF08240.4	Alcohol dehydrogenase GroES-like domain	12960	13229	270	22.469999313354492	1.2000000424450263E-5
BC1G_16038	PF08240.4	Alcohol dehydrogenase GroES-like domain	12960	13229	270	22.100000381469727	4.900000021734741E-6
BC1G_16038	PF08240.4	Alcohol dehydrogenase GroES-like domain	12960	13229	270	22.100000381469727	4.900000021734741E-6
BC1G_16040	PF00501.20	AMP-binding enzyme	16520	17928	1409	216.0	0.0
BC1G_16040	PF00975.12	Thioesterase domain	18226	19334	1109	24.899999618530273	9.19999990856013E-7
BC1G_16040	PF00501.20	AMP-binding enzyme	16520	17928	1409	216.0	0.0
BC1G_16040	PF00975.12	Thioesterase domain	18226	19334	1109	24.899999618530273	9.19999990856013E-7
BC1G_16040	PF12697.2	Alpha/beta hydrolase family	18262	19307	1046	31.6	1.3E-7
BC1G_16040	PF00975.12	Thioesterase domain	18226	19334	1109	23.280000686645508	1.9999999949504854E-6
BC1G_16040	PF00501.23	AMP-binding enzyme	16520	17925	1406	221.2	1.4E-65
BC1G_16040	PF00975.15	Thioesterase domain	18286	19325	1040	88.5	6.8E-25
BC1G_16040	PF00501.20	AMP-binding enzyme	16520	17928	1409	214.0800018310547	0.0
BC1G_16041	PF00009.22	Elongation factor Tu GTP binding domain	719	1393	675	129.2	1.1E-37
BC1G_16041	PF09173.6	Initiation factor eIF2 gamma, C terminal	80	352	273	124.5	1.2E-36
BC1G_16041	PF03144.20	Elongation factor Tu domain 2	377	628	252	40.4	2.2E-10
BC1G_16041	PF00009.19	Elongation factor Tu GTP binding domain	713	1393	681	136.60000610351562	6.599999739457042E-38
BC1G_16041	PF03144.17	Elongation factor Tu domain 2	377	628	252	41.900001525878906	2.1999999599842113E-9
BC1G_16041	PF09173.3	Initiation factor eIF2 gamma, C terminal	80	352	273	197.6999969482422	0.0
BC1G_16041	PF00009.19	Elongation factor Tu GTP binding domain	713	1393	681	136.60000610351562	6.599999739457042E-38
BC1G_16041	PF03144.17	Elongation factor Tu domain 2	377	628	252	41.900001525878906	2.1999999599842113E-9
BC1G_16041	PF09173.3	Initiation factor eIF2 gamma, C terminal	80	352	273	197.6999969482422	0.0
BC1G_16041	PF09173.3	Initiation factor eIF2 gamma, C terminal	80	352	273	199.36000061035156	0.0
BC1G_16041	PF00009.19	Elongation factor Tu GTP binding domain	719	1393	675	180.11000061035156	0.0
BC1G_16041	PF03144.17	Elongation factor Tu domain 2	377	628	252	42.099998474121094	1.999999943436137E-9
BC1G_16042	PF07798.3	Protein of unknown function (DUF1640)	2342	2986	645	222.39999389648438	0.0
BC1G_16042	PF07798.3	Protein of unknown function (DUF1640)	2342	2986	645	222.39999389648438	0.0
BC1G_16042	PF07798.3	Protein of unknown function (DUF1640)	2342	2986	645	222.4199981689453	0.0
BC1G_16042	PF07798.6	Protein of unknown function (DUF1640)	2390	2989	600	219.9	2.1E-65
BC1G_16046	PF11951.3	Fungal specific transcription factor domain	15178	16694	1517	47.5	8.2E-13
BC1G_16047	PF01965.19	DJ-1/PfpI family	1377	1748	372	53.4	1.6E-14
BC1G_16061	PF00067.14	Cytochrome P450	45	1792	1748	-38.79999923706055	3.3000000509986194E-9
BC1G_16061	PF00067.14	Cytochrome P450	45	1792	1748	-38.79999923706055	3.3000000509986194E-9
BC1G_16061	PF00067.17	Cytochrome P450	883	1801	919	166.0	9.6E-49
BC1G_16061	PF00067.17	Cytochrome P450	45	852	808	166.0	9.6E-49
BC1G_16062	PF00067.17	Cytochrome P450	3721	4339	619	135.4	1.8E-39
BC1G_16064	PF07719.9	Tetratricopeptide repeat	2960	3118	159	21.0	0.004399999976158142
BC1G_16064	PF13414.1	TPR repeat	3023	3624	602	32.7	3.7E-8
BC1G_16064	PF07719.9	Tetratricopeptide repeat	2960	3118	159	27.739999771118164	4.199999966658652E-5
BC1G_16064	PF07719.9	Tetratricopeptide repeat	2960	3118	159	21.0	0.004399999976158142
BC1G_16064	PF07719.9	Tetratricopeptide repeat	3119	3630	512	27.739999771118164	4.199999966658652E-5
BC1G_16067	PF05620.6	Protein of unknown function (DUF788)	6127	6511	385	80.1	1.5E-22
BC1G_16068	PF12239.3	Protein of unknown function (DUF3605)	6791	7177	387	174.3	1.4E-51
BC1G_16069	PF00970.16	Oxidoreductase FAD-binding domain	8260	8618	359	124.5999984741211	2.7000000916546644E-34
BC1G_16069	PF00970.16	Oxidoreductase FAD-binding domain	8260	8618	359	124.63999938964844	2.7999999930098414E-34
BC1G_16069	PF00175.13	Oxidoreductase NAD-binding domain	8643	9029	387	116.37000274658203	8.700000022886391E-32
BC1G_16069	PF00970.19	Oxidoreductase FAD-binding domain	8260	8618	359	90.4	5.7E-26
BC1G_16069	PF00175.16	Oxidoreductase NAD-binding domain	8646	9029	384	88.5	3.5E-25
